ROI,Subject,Effect, LocalizerSize,EffectSize
2,807_FED_20191204c_3T2_PL2017,Artic, 74,0.658157
2,807_FED_20191204c_3T2_PL2017,EvSem, 74,-0.211227
2,797_FED_20200205a_3T2_PL2017,SProd, 74,0.630157
2,797_FED_20200205a_3T2_PL2017,WProd, 74,0.253210
2,797_FED_20200205a_3T2_PL2017,SComp, 74,0.476141
2,797_FED_20200205a_3T2_PL2017,WComp, 74,0.357305
2,797_FED_20200205a_3T2_PL2017,Artic, 74,0.243302
2,797_FED_20200205a_3T2_PL2017,EvSem, 74,0.443682
2,261_FED_20200205b_3T2_PL2017,SProd, 74,3.709841
2,261_FED_20200205b_3T2_PL2017,WProd, 74,2.204656
2,261_FED_20200205b_3T2_PL2017,SComp, 74,0.860940
2,261_FED_20200205b_3T2_PL2017,WComp, 74,0.161926
2,261_FED_20200205b_3T2_PL2017,Artic, 74,1.000329
2,261_FED_20200205b_3T2_PL2017,EvSem, 74,0.586579
2,824_FED_20200130a_3T2_PL2017,SProd, 74,2.851846
2,824_FED_20200130a_3T2_PL2017,WProd, 74,2.314722
2,824_FED_20200130a_3T2_PL2017,SComp, 74,0.543542
2,824_FED_20200130a_3T2_PL2017,WComp, 74,-0.432667
2,824_FED_20200130a_3T2_PL2017,Artic, 74,0.928397
2,824_FED_20200130a_3T2_PL2017,EvSem, 74,2.121200
2,825_FED_20200130b_3T2_PL2017,SProd, 74,0.187802
2,825_FED_20200130b_3T2_PL2017,WProd, 74,0.129083
2,825_FED_20200130b_3T2_PL2017,SComp, 74,0.523518
2,825_FED_20200130b_3T2_PL2017,WComp, 74,0.138949
2,825_FED_20200130b_3T2_PL2017,Artic, 74,0.558374
2,825_FED_20200130b_3T2_PL2017,EvSem, 74,1.337021
2,826_FED_20200130c_3T2_PL2017,SProd, 74,1.963456
2,826_FED_20200130c_3T2_PL2017,WProd, 74,2.622337
2,826_FED_20200130c_3T2_PL2017,SComp, 74,1.118235
2,826_FED_20200130c_3T2_PL2017,WComp, 74,-0.295515
2,826_FED_20200130c_3T2_PL2017,Artic, 74,0.249782
2,826_FED_20200130c_3T2_PL2017,EvSem, 74,0.243492
2,827_FED_20200130d_3T2_PL2017,SProd, 74,3.900589
2,827_FED_20200130d_3T2_PL2017,WProd, 74,5.069957
2,827_FED_20200130d_3T2_PL2017,SComp, 74,-0.029980
2,827_FED_20200130d_3T2_PL2017,WComp, 74,-1.515718
2,827_FED_20200130d_3T2_PL2017,Artic, 74,2.124218
2,827_FED_20200130d_3T2_PL2017,EvSem, 74,0.077894
2,828_FED_20200205c_3T2_PL2017,SProd, 74,-0.784584
2,828_FED_20200205c_3T2_PL2017,WProd, 74,1.251324
2,828_FED_20200205c_3T2_PL2017,SComp, 74,0.302703
2,828_FED_20200205c_3T2_PL2017,WComp, 74,-1.003191
2,828_FED_20200205c_3T2_PL2017,Artic, 74,1.478793
2,828_FED_20200205c_3T2_PL2017,EvSem, 74,0.681970
2,831_FED_20200213b_3T2_PL2017,SProd, 74,0.368163
2,831_FED_20200213b_3T2_PL2017,WProd, 74,-0.165237
2,831_FED_20200213b_3T2_PL2017,SComp, 74,0.002516
2,831_FED_20200213b_3T2_PL2017,WComp, 74,0.064479
2,831_FED_20200213b_3T2_PL2017,Artic, 74,-0.184551
2,831_FED_20200213b_3T2_PL2017,EvSem, 74,-0.013808
3,770_FED_20191120c_3T2_PL2017,SProd, 46,4.749287
3,770_FED_20191120c_3T2_PL2017,WProd, 46,4.199494
3,770_FED_20191120c_3T2_PL2017,SComp, 46,1.359443
3,770_FED_20191120c_3T2_PL2017,WComp, 46,0.195568
3,770_FED_20191120c_3T2_PL2017,Artic, 46,3.139784
3,770_FED_20191120c_3T2_PL2017,EvSem, 46,0.325995
3,788_FED_20191120b_3T2_PL2017,SProd, 46,2.233395
3,788_FED_20191120b_3T2_PL2017,WProd, 46,3.196393
3,788_FED_20191120b_3T2_PL2017,SComp, 46,-0.144900
3,788_FED_20191120b_3T2_PL2017,WComp, 46,0.766570
3,788_FED_20191120b_3T2_PL2017,Artic, 46,1.276393
3,788_FED_20191120b_3T2_PL2017,EvSem, 46,0.353910
3,803_FED_20191120d_3T2_PL2017,SProd, 46,3.805362
3,803_FED_20191120d_3T2_PL2017,WProd, 46,3.470278
3,803_FED_20191120d_3T2_PL2017,SComp, 46,1.546983
3,803_FED_20191120d_3T2_PL2017,WComp, 46,2.029556
3,803_FED_20191120d_3T2_PL2017,Artic, 46,4.553577
3,803_FED_20191120d_3T2_PL2017,EvSem, 46,0.942101
3,805_FED_20191204a_3T2_PL2017,SProd, 46,1.540950
3,805_FED_20191204a_3T2_PL2017,WProd, 46,0.858669
3,805_FED_20191204a_3T2_PL2017,SComp, 46,0.651808
3,805_FED_20191204a_3T2_PL2017,WComp, 46,-0.159924
3,805_FED_20191204a_3T2_PL2017,Artic, 46,-0.282184
3,805_FED_20191204a_3T2_PL2017,EvSem, 46,0.165861
3,806_FED_20191204b_3T2_PL2017,SProd, 46,0.166995
3,806_FED_20191204b_3T2_PL2017,WProd, 46,0.548587
3,806_FED_20191204b_3T2_PL2017,SComp, 46,-0.042760
3,806_FED_20191204b_3T2_PL2017,WComp, 46,-0.267738
3,806_FED_20191204b_3T2_PL2017,Artic, 46,-0.325456
3,806_FED_20191204b_3T2_PL2017,EvSem, 46,0.908431
3,807_FED_20191204c_3T2_PL2017,SProd, 46,3.063607
3,807_FED_20191204c_3T2_PL2017,WProd, 46,2.213905
3,807_FED_20191204c_3T2_PL2017,SComp, 46,2.061843
3,807_FED_20191204c_3T2_PL2017,WComp, 46,0.046291
3,807_FED_20191204c_3T2_PL2017,Artic, 46,1.518153
3,807_FED_20191204c_3T2_PL2017,EvSem, 46,-0.907727
3,797_FED_20200205a_3T2_PL2017,SProd, 46,0.684405
3,797_FED_20200205a_3T2_PL2017,WProd, 46,-0.003035
3,797_FED_20200205a_3T2_PL2017,SComp, 46,1.068495
3,797_FED_20200205a_3T2_PL2017,WComp, 46,0.450892
3,797_FED_20200205a_3T2_PL2017,Artic, 46,0.081486
3,797_FED_20200205a_3T2_PL2017,EvSem, 46,0.235750
3,261_FED_20200205b_3T2_PL2017,SProd, 46,4.075458
3,261_FED_20200205b_3T2_PL2017,WProd, 46,2.311273
3,261_FED_20200205b_3T2_PL2017,SComp, 46,1.742468
3,261_FED_20200205b_3T2_PL2017,WComp, 46,1.356354
3,261_FED_20200205b_3T2_PL2017,Artic, 46,1.873540
3,261_FED_20200205b_3T2_PL2017,EvSem, 46,1.128277
3,824_FED_20200130a_3T2_PL2017,SProd, 46,1.811306
3,824_FED_20200130a_3T2_PL2017,WProd, 46,1.805164
3,824_FED_20200130a_3T2_PL2017,SComp, 46,1.331582
3,824_FED_20200130a_3T2_PL2017,WComp, 46,0.619517
3,824_FED_20200130a_3T2_PL2017,Artic, 46,1.901526
3,824_FED_20200130a_3T2_PL2017,EvSem, 46,1.223455
3,825_FED_20200130b_3T2_PL2017,SProd, 46,0.658966
3,825_FED_20200130b_3T2_PL2017,WProd, 46,0.297091
3,825_FED_20200130b_3T2_PL2017,SComp, 46,1.861750
3,825_FED_20200130b_3T2_PL2017,WComp, 46,0.588750
3,825_FED_20200130b_3T2_PL2017,Artic, 46,1.926463
3,825_FED_20200130b_3T2_PL2017,EvSem, 46,2.714327
3,826_FED_20200130c_3T2_PL2017,SProd, 46,3.148786
3,826_FED_20200130c_3T2_PL2017,WProd, 46,3.839219
3,826_FED_20200130c_3T2_PL2017,SComp, 46,2.329436
3,826_FED_20200130c_3T2_PL2017,WComp, 46,1.400403
3,826_FED_20200130c_3T2_PL2017,Artic, 46,3.092334
3,826_FED_20200130c_3T2_PL2017,EvSem, 46,0.450995
3,827_FED_20200130d_3T2_PL2017,SProd, 46,2.241985
3,827_FED_20200130d_3T2_PL2017,WProd, 46,1.196647
3,827_FED_20200130d_3T2_PL2017,SComp, 46,0.514861
3,827_FED_20200130d_3T2_PL2017,WComp, 46,-0.302836
3,827_FED_20200130d_3T2_PL2017,Artic, 46,0.519155
3,827_FED_20200130d_3T2_PL2017,EvSem, 46,0.450339
3,828_FED_20200205c_3T2_PL2017,SProd, 46,0.053828
3,828_FED_20200205c_3T2_PL2017,WProd, 46,1.695355
3,828_FED_20200205c_3T2_PL2017,SComp, 46,0.523763
3,828_FED_20200205c_3T2_PL2017,WComp, 46,0.421883
3,828_FED_20200205c_3T2_PL2017,Artic, 46,2.075436
3,828_FED_20200205c_3T2_PL2017,EvSem, 46,1.156678
3,831_FED_20200213b_3T2_PL2017,SProd, 46,0.591286
3,831_FED_20200213b_3T2_PL2017,WProd, 46,0.232220
3,831_FED_20200213b_3T2_PL2017,SComp, 46,0.084244
3,831_FED_20200213b_3T2_PL2017,WComp, 46,0.093215
3,831_FED_20200213b_3T2_PL2017,Artic, 46,0.029131
3,831_FED_20200213b_3T2_PL2017,EvSem, 46,0.061157
4,770_FED_20191120c_3T2_PL2017,SProd, 162,0.915492
4,770_FED_20191120c_3T2_PL2017,WProd, 162,0.795404
4,770_FED_20191120c_3T2_PL2017,SComp, 162,0.308571
4,770_FED_20191120c_3T2_PL2017,WComp, 162,0.018402
4,770_FED_20191120c_3T2_PL2017,Artic, 162,0.510298
4,770_FED_20191120c_3T2_PL2017,EvSem, 162,0.187950
4,788_FED_20191120b_3T2_PL2017,SProd, 162,0.753201
4,788_FED_20191120b_3T2_PL2017,WProd, 162,1.049648
4,788_FED_20191120b_3T2_PL2017,SComp, 162,-0.642676
4,788_FED_20191120b_3T2_PL2017,WComp, 162,-0.582269
4,788_FED_20191120b_3T2_PL2017,Artic, 162,0.303072
4,788_FED_20191120b_3T2_PL2017,EvSem, 162,-0.054256
4,803_FED_20191120d_3T2_PL2017,SProd, 162,0.793925
4,803_FED_20191120d_3T2_PL2017,WProd, 162,0.151726
4,803_FED_20191120d_3T2_PL2017,SComp, 162,0.007688
4,803_FED_20191120d_3T2_PL2017,WComp, 162,0.003493
4,803_FED_20191120d_3T2_PL2017,Artic, 162,0.615888
4,803_FED_20191120d_3T2_PL2017,EvSem, 162,-0.328512
4,805_FED_20191204a_3T2_PL2017,SProd, 162,0.886017
4,805_FED_20191204a_3T2_PL2017,WProd, 162,0.301436
4,805_FED_20191204a_3T2_PL2017,SComp, 162,0.690805
4,805_FED_20191204a_3T2_PL2017,WComp, 162,0.191821
4,805_FED_20191204a_3T2_PL2017,Artic, 162,0.403796
4,805_FED_20191204a_3T2_PL2017,EvSem, 162,0.301425
4,806_FED_20191204b_3T2_PL2017,SProd, 162,-0.273980
4,806_FED_20191204b_3T2_PL2017,WProd, 162,-0.002797
4,806_FED_20191204b_3T2_PL2017,SComp, 162,0.071910
4,806_FED_20191204b_3T2_PL2017,WComp, 162,-0.100419
4,806_FED_20191204b_3T2_PL2017,Artic, 162,-0.207128
4,806_FED_20191204b_3T2_PL2017,EvSem, 162,-0.127605
4,807_FED_20191204c_3T2_PL2017,SProd, 162,0.025403
4,807_FED_20191204c_3T2_PL2017,WProd, 162,-0.239788
4,807_FED_20191204c_3T2_PL2017,SComp, 162,0.257810
4,807_FED_20191204c_3T2_PL2017,WComp, 162,-0.109126
4,807_FED_20191204c_3T2_PL2017,Artic, 162,-0.730999
4,807_FED_20191204c_3T2_PL2017,EvSem, 162,-0.528628
4,797_FED_20200205a_3T2_PL2017,SProd, 162,0.067214
4,797_FED_20200205a_3T2_PL2017,WProd, 162,-0.041934
4,797_FED_20200205a_3T2_PL2017,SComp, 162,0.415248
4,797_FED_20200205a_3T2_PL2017,WComp, 162,0.157467
4,797_FED_20200205a_3T2_PL2017,Artic, 162,-0.010784
4,797_FED_20200205a_3T2_PL2017,EvSem, 162,-0.129732
4,261_FED_20200205b_3T2_PL2017,SProd, 162,0.060631
4,261_FED_20200205b_3T2_PL2017,WProd, 162,-0.363585
4,261_FED_20200205b_3T2_PL2017,SComp, 162,0.049193
4,261_FED_20200205b_3T2_PL2017,WComp, 162,-0.058869
4,261_FED_20200205b_3T2_PL2017,Artic, 162,0.017250
4,261_FED_20200205b_3T2_PL2017,EvSem, 162,-0.227256
4,824_FED_20200130a_3T2_PL2017,SProd, 162,1.731526
4,824_FED_20200130a_3T2_PL2017,WProd, 162,0.997272
4,824_FED_20200130a_3T2_PL2017,SComp, 162,1.239912
4,824_FED_20200130a_3T2_PL2017,WComp, 162,0.715872
4,824_FED_20200130a_3T2_PL2017,Artic, 162,1.468221
4,824_FED_20200130a_3T2_PL2017,EvSem, 162,-0.424795
4,825_FED_20200130b_3T2_PL2017,SProd, 162,0.080894
4,825_FED_20200130b_3T2_PL2017,WProd, 162,-0.103566
4,825_FED_20200130b_3T2_PL2017,SComp, 162,0.258912
4,825_FED_20200130b_3T2_PL2017,WComp, 162,-0.122281
4,825_FED_20200130b_3T2_PL2017,Artic, 162,0.548387
4,825_FED_20200130b_3T2_PL2017,EvSem, 162,1.039642
4,826_FED_20200130c_3T2_PL2017,SProd, 162,-0.012398
4,826_FED_20200130c_3T2_PL2017,WProd, 162,-0.267417
4,826_FED_20200130c_3T2_PL2017,SComp, 162,0.238972
4,826_FED_20200130c_3T2_PL2017,WComp, 162,-0.453889
4,826_FED_20200130c_3T2_PL2017,Artic, 162,-0.621998
4,826_FED_20200130c_3T2_PL2017,EvSem, 162,-0.096766
4,827_FED_20200130d_3T2_PL2017,SProd, 162,1.754495
4,827_FED_20200130d_3T2_PL2017,WProd, 162,1.036141
4,827_FED_20200130d_3T2_PL2017,SComp, 162,0.704177
4,827_FED_20200130d_3T2_PL2017,WComp, 162,0.203223
4,827_FED_20200130d_3T2_PL2017,Artic, 162,0.792319
4,827_FED_20200130d_3T2_PL2017,EvSem, 162,-0.101516
4,828_FED_20200205c_3T2_PL2017,SProd, 162,-0.261613
4,828_FED_20200205c_3T2_PL2017,WProd, 162,0.255263
4,828_FED_20200205c_3T2_PL2017,SComp, 162,-0.119890
4,828_FED_20200205c_3T2_PL2017,WComp, 162,0.473423
4,828_FED_20200205c_3T2_PL2017,Artic, 162,0.727565
4,828_FED_20200205c_3T2_PL2017,EvSem, 162,0.576439
4,831_FED_20200213b_3T2_PL2017,SProd, 162,0.278967
4,831_FED_20200213b_3T2_PL2017,WProd, 162,-0.076203
4,831_FED_20200213b_3T2_PL2017,SComp, 162,0.090415
4,831_FED_20200213b_3T2_PL2017,WComp, 162,0.017413
4,831_FED_20200213b_3T2_PL2017,Artic, 162,0.027014
4,831_FED_20200213b_3T2_PL2017,EvSem, 162,-0.071193
5,770_FED_20191120c_3T2_PL2017,SProd, 294,1.170776
5,770_FED_20191120c_3T2_PL2017,WProd, 294,0.747552
5,770_FED_20191120c_3T2_PL2017,SComp, 294,0.315458
5,770_FED_20191120c_3T2_PL2017,WComp, 294,-0.241935
5,770_FED_20191120c_3T2_PL2017,Artic, 294,0.489332
5,770_FED_20191120c_3T2_PL2017,EvSem, 294,0.092422
5,788_FED_20191120b_3T2_PL2017,SProd, 294,1.228197
5,788_FED_20191120b_3T2_PL2017,WProd, 294,1.290202
5,788_FED_20191120b_3T2_PL2017,SComp, 294,-0.699968
5,788_FED_20191120b_3T2_PL2017,WComp, 294,-0.118566
5,788_FED_20191120b_3T2_PL2017,Artic, 294,-0.288478
5,788_FED_20191120b_3T2_PL2017,EvSem, 294,-0.532126
5,803_FED_20191120d_3T2_PL2017,SProd, 294,2.020546
5,803_FED_20191120d_3T2_PL2017,WProd, 294,1.608864
5,803_FED_20191120d_3T2_PL2017,SComp, 294,0.695941
5,803_FED_20191120d_3T2_PL2017,WComp, 294,0.775152
5,803_FED_20191120d_3T2_PL2017,Artic, 294,2.034251
5,803_FED_20191120d_3T2_PL2017,EvSem, 294,0.006045
5,805_FED_20191204a_3T2_PL2017,SProd, 294,1.110794
5,805_FED_20191204a_3T2_PL2017,WProd, 294,0.485559
5,805_FED_20191204a_3T2_PL2017,SComp, 294,0.835556
5,805_FED_20191204a_3T2_PL2017,WComp, 294,0.128691
5,805_FED_20191204a_3T2_PL2017,Artic, 294,0.728897
5,805_FED_20191204a_3T2_PL2017,EvSem, 294,0.028946
5,806_FED_20191204b_3T2_PL2017,SProd, 294,-0.285487
5,806_FED_20191204b_3T2_PL2017,WProd, 294,0.036079
5,806_FED_20191204b_3T2_PL2017,SComp, 294,-0.076652
5,806_FED_20191204b_3T2_PL2017,WComp, 294,-0.089619
5,806_FED_20191204b_3T2_PL2017,Artic, 294,-0.398253
5,806_FED_20191204b_3T2_PL2017,EvSem, 294,-0.012572
5,807_FED_20191204c_3T2_PL2017,SProd, 294,0.841888
5,807_FED_20191204c_3T2_PL2017,WProd, 294,0.493068
5,807_FED_20191204c_3T2_PL2017,SComp, 294,1.140118
5,807_FED_20191204c_3T2_PL2017,WComp, 294,0.232446
5,807_FED_20191204c_3T2_PL2017,Artic, 294,0.145061
5,807_FED_20191204c_3T2_PL2017,EvSem, 294,-0.709125
5,797_FED_20200205a_3T2_PL2017,SProd, 294,0.400019
5,797_FED_20200205a_3T2_PL2017,WProd, 294,0.119447
5,797_FED_20200205a_3T2_PL2017,SComp, 294,0.625045
5,797_FED_20200205a_3T2_PL2017,WComp, 294,0.346564
5,797_FED_20200205a_3T2_PL2017,Artic, 294,0.256651
5,797_FED_20200205a_3T2_PL2017,EvSem, 294,0.376016
5,261_FED_20200205b_3T2_PL2017,SProd, 294,1.256584
5,261_FED_20200205b_3T2_PL2017,WProd, 294,0.169803
5,261_FED_20200205b_3T2_PL2017,SComp, 294,1.026756
5,261_FED_20200205b_3T2_PL2017,WComp, 294,0.633979
5,261_FED_20200205b_3T2_PL2017,Artic, 294,0.133868
5,261_FED_20200205b_3T2_PL2017,EvSem, 294,0.576214
5,824_FED_20200130a_3T2_PL2017,SProd, 294,0.775332
5,824_FED_20200130a_3T2_PL2017,WProd, 294,0.247896
5,824_FED_20200130a_3T2_PL2017,SComp, 294,0.619347
5,824_FED_20200130a_3T2_PL2017,WComp, 294,0.012214
5,824_FED_20200130a_3T2_PL2017,Artic, 294,-0.158930
5,824_FED_20200130a_3T2_PL2017,EvSem, 294,0.376522
5,825_FED_20200130b_3T2_PL2017,SProd, 294,0.745833
5,825_FED_20200130b_3T2_PL2017,WProd, 294,0.419665
5,825_FED_20200130b_3T2_PL2017,SComp, 294,1.061534
5,825_FED_20200130b_3T2_PL2017,WComp, 294,0.478848
5,825_FED_20200130b_3T2_PL2017,Artic, 294,1.218439
5,825_FED_20200130b_3T2_PL2017,EvSem, 294,1.882099
5,826_FED_20200130c_3T2_PL2017,SProd, 294,1.129804
5,826_FED_20200130c_3T2_PL2017,WProd, 294,1.162556
5,826_FED_20200130c_3T2_PL2017,SComp, 294,0.988863
5,826_FED_20200130c_3T2_PL2017,WComp, 294,0.011634
5,826_FED_20200130c_3T2_PL2017,Artic, 294,0.377093
5,826_FED_20200130c_3T2_PL2017,EvSem, 294,0.059884
5,827_FED_20200130d_3T2_PL2017,SProd, 294,2.360421
5,827_FED_20200130d_3T2_PL2017,WProd, 294,1.361509
5,827_FED_20200130d_3T2_PL2017,SComp, 294,1.496912
5,827_FED_20200130d_3T2_PL2017,WComp, 294,0.630483
5,827_FED_20200130d_3T2_PL2017,Artic, 294,0.718513
5,827_FED_20200130d_3T2_PL2017,EvSem, 294,-0.126581
5,828_FED_20200205c_3T2_PL2017,SProd, 294,-0.467412
5,828_FED_20200205c_3T2_PL2017,WProd, 294,0.677139
5,828_FED_20200205c_3T2_PL2017,SComp, 294,0.121091
5,828_FED_20200205c_3T2_PL2017,WComp, 294,0.782636
5,828_FED_20200205c_3T2_PL2017,Artic, 294,0.853958
5,828_FED_20200205c_3T2_PL2017,EvSem, 294,0.670429
5,831_FED_20200213b_3T2_PL2017,SProd, 294,0.422087
5,831_FED_20200213b_3T2_PL2017,WProd, 294,-0.030630
5,831_FED_20200213b_3T2_PL2017,SComp, 294,0.276868
